repo_url,pr_url,matching_js_test_files,matched_terms,found_test_keywords,found_async_keywords
https://api.github.com/repos/1024pix/pix-editor,https://github.com/1024pix/pix-editor/pull/802,api/tests/unit/domain/usecases/clone-skill_test.js,race condition;event race,describe(;it(,promise;async
https://api.github.com/repos/grey-box/medical-codex-admin-frontend,https://github.com/grey-box/medical-codex-admin-frontend/pull/29,src/utils/__tests__/handleLastResort.test.ts;src/utils/__tests__/handleTranslate.test.ts,race condition,describe(;it(,async
https://api.github.com/repos/arochedy/react-native-check-new-archi,https://github.com/arochedy/react-native-check-new-archi/pull/1,src/tests/test.ts,race condition,it(,promise;async
https://api.github.com/repos/wmfs/tymly-fastify-plugin,https://github.com/wmfs/tymly-fastify-plugin/pull/459,test/download-spec.js;test/fastify-spec.js,flaky test,describe(;it(,promise;async
https://api.github.com/repos/vercel/next.js,https://github.com/vercel/next.js/pull/72592,packages/next/src/client/components/router-reducer/create-initial-router-state.test.tsx,race condition,describe(;it(,promise
https://api.github.com/repos/vercel/next.js,https://github.com/vercel/next.js/pull/72439,test/development/acceptance-app/undefined-default-export.test.ts;test/development/acceptance/server-component-compiler-errors-in-pages.test.ts;test/development/app-dir/server-components-hmr-cache/server-components-hmr-cache.test.ts;test/development/app-hmr/hmr.test.ts;test/development/basic/hmr.test.ts;test/development/basic/next-rs-api.test.ts;test/development/middleware-errors/index.test.ts;test/e2e/404-page-router/index.test.ts;test/e2e/app-dir/app-fetch-deduping/app-fetch-deduping.test.ts;test/e2e/app-dir/logging/fetch-logging.test.ts;test/e2e/getserversideprops/test/index.test.ts;test/e2e/prerender.test.ts;test/integration/server-side-dev-errors/test/index.test.js,flaky test,describe(;it(,async
https://api.github.com/repos/openreview/openreview-js,https://github.com/openreview/openreview-js/pull/66,packages/meta-extraction/test/test.js,flaky test,it(,async
https://api.github.com/repos/confluentinc/confluent-kafka-javascript,https://github.com/confluentinc/confluent-kafka-javascript/pull/151,test/promisified/consumer/consumeMessages.spec.js,race condition,it(,async
https://api.github.com/repos/TheFocusTech/DomainQA,https://github.com/TheFocusTech/DomainQA/pull/58,tests/04Domains.spec.js;tests/08MyProfile.spec.js,flaky test,describe(;test(,async
https://api.github.com/repos/Lighting-Sun/wdio-framework,https://github.com/Lighting-Sun/wdio-framework/pull/13,tests/specs/addProductsToCart.spec.js;tests/specs/completePurchase.spec.js,flaky test,describe(;it(,async
https://api.github.com/repos/TryGhost/Ghost,https://github.com/TryGhost/Ghost/pull/21604,ghost/core/test/integration/services/email-service/batch-sending.test.js,race condition,describe(;it(,promise;async
https://api.github.com/repos/opensearch-project/opensearch-js,https://github.com/opensearch-project/opensearch-js/pull/900,test/unit/client.test.js,flaky test,test(,promise;async
https://api.github.com/repos/chrvadala/node-ble,https://github.com/chrvadala/node-ble/pull/77,test/GattCharacteristic.spec.js,race condition,it(;test(,promise;async
https://api.github.com/repos/HHS/Head-Start-TTADP,https://github.com/HHS/Head-Start-TTADP/pull/2500,frontend/src/components/__tests__/BuildInfo.js;frontend/src/components/__tests__/HeaderUserMenu.js;frontend/src/pages/Admin/__tests__/index.js;frontend/src/pages/RegionalDashboard/__tests__/index.js;frontend/src/pages/RegionalGoalDashboard/__tests__/index.js,race condition,describe(;it(,async
https://api.github.com/repos/percy/cli,https://github.com/percy/cli/pull/1793,packages/core/test/utils.test.js,race condition,describe(;it(;test(,async
https://api.github.com/repos/TheFocusTech/DomainQA,https://github.com/TheFocusTech/DomainQA/pull/96,tests/06Blog.spec.js;tests/09NonAuthorizedUser.spec.js,flaky test,describe(;it(;test(,async
https://api.github.com/repos/DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/4940,integration-tests/init.spec.js;packages/datadog-plugin-azure-functions/test/integration-test/client.spec.js;packages/datadog-plugin-langchain/test/index.spec.js,race condition,describe(;it(;test(,async
https://api.github.com/repos/DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/4939,integration-tests/init.spec.js;packages/datadog-plugin-azure-functions/test/integration-test/client.spec.js;packages/datadog-plugin-langchain/test/index.spec.js,race condition,describe(;it(;test(,async
https://api.github.com/repos/newrelic/node-newrelic,https://github.com/newrelic/node-newrelic/pull/2790,test/integration/core/fs.test.js,flaky test,test(,promise;async
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/28620,ui/pages/settings/contact-list-tab/add-contact/add-contact.test.js,flaky test,describe(;it(,async
https://api.github.com/repos/LedgerHQ/ledger-live,https://github.com/LedgerHQ/ledger-live/pull/8428,apps/ledger-live-desktop/tests/specs/general/portfolio.spec.ts,flaky test,test(,async
https://api.github.com/repos/percona/pmm-ui-tests,https://github.com/percona/pmm-ui-tests/pull/899,tests/metrics/verifyMongoDBCollectionFlags_test.js,flaky test,it(,async
https://api.github.com/repos/DevExpress/DevExtreme,https://github.com/DevExpress/DevExtreme/pull/28467,apps/demos/testing/common.test.js;apps/demos/testing/widgets/accordion/Accordion.test.js;apps/demos/testing/widgets/charts/Crosshair.test.js;apps/demos/testing/widgets/charts/CustomAnnotationsDrag.test.js;apps/demos/testing/widgets/charts/CustomLegendMarkers.test.js;apps/demos/testing/widgets/charts/LoadDataOnDemand.test.js;apps/demos/testing/widgets/charts/Overview.test.js;apps/demos/testing/widgets/charts/PieLabelsOverlapping.test.js;apps/demos/testing/widgets/charts/ZoomingAndScrollingAPI.test.js;apps/demos/testing/widgets/charts/ZoomingOnAreaSelection.test.js;apps/demos/testing/widgets/common/EditorAppearanceVariants.test.js;apps/demos/testing/widgets/contextmenu/ContextMenu.test.js;apps/demos/testing/widgets/contextmenu/ContextMenuScrolling.test.js;apps/demos/testing/widgets/contextmenu/ContextMenuShare.test.js;apps/demos/testing/widgets/datagrid/AdvancedMasterDetailView.test.js;apps/demos/testing/widgets/datagrid/AjaxRequest.test.js;apps/demos/testing/widgets/datagrid/Appearance.test.js;apps/demos/testing/widgets/datagrid/BatchEditing.test.js;apps/demos/testing/widgets/datagrid/BatchUpdateRequest.test.js;apps/demos/testing/widgets/datagrid/CellEditingAndEditingAPI.test.js;apps/demos/testing/widgets/datagrid/CustomNewRecordPosition.test.js;apps/demos/testing/widgets/datagrid/DataValidation.test.js;apps/demos/testing/widgets/datagrid/EditStateManagement.test.js;apps/demos/testing/widgets/datagrid/Filtering.test.js;apps/demos/testing/widgets/datagrid/FilteringAPI.test.js;apps/demos/testing/widgets/datagrid/GroupSummaries.test.js;apps/demos/testing/widgets/datagrid/InfiniteScrolling.test.js;apps/demos/testing/widgets/datagrid/MasterDetailAPI.test.js;apps/demos/testing/widgets/datagrid/MasterDetailView.test.js,flaky test,it(,promise;async
https://api.github.com/repos/koodikilpparit/sanapolku,https://github.com/koodikilpparit/sanapolku/pull/279,src/pages/ManagePath.test.js,flaky test,describe(;it(,promise;async
https://api.github.com/repos/mnahkies/openapi-code-generator,https://github.com/mnahkies/openapi-code-generator/pull/269,integration-tests/typescript-angular/src/app/app.component.spec.ts,race condition,describe(;it(,async
https://api.github.com/repos/matthewsong18/csc337-final-project,https://github.com/matthewsong18/csc337-final-project/pull/33,backend/models/__tests__/Chat.test.js;backend/models/__tests__/Message.test.js;backend/models/__tests__/Poll.test.js;backend/models/__tests__/PollOption.test.js;backend/models/__tests__/User.test.js;backend/services/__test__/UserService.test.js,race condition,describe(;it(,async
https://api.github.com/repos/langflow-ai/langflow,https://github.com/langflow-ai/langflow/pull/4919,src/frontend/tests/core/unit/nestedComponent.spec.ts,race condition,test(,async
https://api.github.com/repos/fastify/fastify,https://github.com/fastify/fastify/pull/5881,test/close-pipelining.test.js;test/hooks.test.js;test/post-empty-body.test.js;test/trust-proxy.test.js,flaky test,test(,promise;async
https://api.github.com/repos/meteor/meteor,https://github.com/meteor/meteor/pull/13506,packages/roles/tests/serverAsync.js,flaky test,test(,promise;async
https://api.github.com/repos/webex/webex-js-sdk,https://github.com/webex/webex-js-sdk/pull/4025,packages/@webex/plugin-meetings/test/unit/spec/reachability/clusterReachability.ts,race condition,describe(;it(,promise;async
https://api.github.com/repos/hashicorp/boundary-ui,https://github.com/hashicorp/boundary-ui/pull/2615,e2e-tests/desktop/fixtures/electronTest.js;e2e-tests/desktop/tests/sessions.spec.js;e2e-tests/desktop/tests/targets.spec.js,flaky test,it(,async
https://api.github.com/repos/rbredtech/consent-management-provider,https://github.com/rbredtech/consent-management-provider/pull/79,spec/api.spec.js;spec/banner-additional-channels.spec.js;spec/banner.spec.js;spec/channel.spec.js;spec/consent-flow.spec.js;spec/core.spec.js;spec/debug-api.spec.js;spec/disabled-channel-id.spec.js;spec/noconsent-flow.spec.js,race condition,test(,promise;async
https://api.github.com/repos/bigbluebutton/bigbluebutton,https://github.com/bigbluebutton/bigbluebutton/pull/21902,bigbluebutton-tests/playwright/layouts/layouts.spec.js;bigbluebutton-tests/playwright/notifications/notifications.spec.js;bigbluebutton-tests/playwright/parameters/parameters.spec.js;bigbluebutton-tests/playwright/presentation/presentation.spec.js;bigbluebutton-tests/playwright/sharednotes/sharednotes.spec.js;bigbluebutton-tests/playwright/user/user.spec.js,flaky test,describe(;test(,async
https://api.github.com/repos/noobaa/noobaa-core,https://github.com/noobaa/noobaa-core/pull/8613,src/test/unit_tests/jest_tests/test_nc_upgrade_manager.test.js,race condition,describe(;it(,promise;async
https://api.github.com/repos/ScaCap/action-surefire-report,https://github.com/ScaCap/action-surefire-report/pull/238,action.test.js,flaky test,describe(;it(,async
https://api.github.com/repos/penpot/penpotqa,https://github.com/penpot/penpotqa/pull/147,tests/components/main-components/update-main-components.spec.js;tests/composition/composition-grid-layout.spec.js,flaky test,describe(;test(,async
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/40213,extensions/amp-lightbox/0.1/test/test-amp-lightbox.js,flaky test,it(,promise;async
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/40221,extensions/amp-lightbox/0.1/test/test-amp-lightbox.js;extensions/amp-skimlinks/0.1/test/test-affiliate-link-resolver.js,flaky test,it(,promise;async
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/40218,extensions/amp-skimlinks/0.1/test/test-affiliate-link-resolver.js;extensions/amp-story-player/0.1/test/test-e2e/test-amp-story-player.js,flaky test,describe(;it(,promise;async
https://api.github.com/repos/ably/ably-js,https://github.com/ably/ably-js/pull/1940,test/realtime/message.test.js,race condition,describe(;it(;test(,promise;async
https://api.github.com/repos/DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/5072,integration-tests/cucumber/cucumber.spec.js;integration-tests/jest/jest.spec.js;integration-tests/mocha/mocha.spec.js;integration-tests/vitest/vitest.spec.js,race condition,describe(;it(,promise;async
https://api.github.com/repos/elastic/apm-agent-rum-js,https://github.com/elastic/apm-agent-rum-js/pull/1561,packages/rum-core/test/common/xhr-patch.spec.js;packages/rum-core/test/performance-monitoring/performance-monitoring.spec.js,flaky test,describe(;it(,async
https://api.github.com/repos/xmppjs/xmpp.js,https://github.com/xmppjs/xmpp.js/pull/1048,packages/connection/test/stop.js,race condition,it(;test(,promise;async
https://api.github.com/repos/WordPress/gutenberg,https://github.com/WordPress/gutenberg/pull/68503,test/e2e/specs/site-editor/command-center.spec.js,race condition;flaky test,describe(;test(,promise;async
https://api.github.com/repos/netlify/build,https://github.com/netlify/build/pull/5992,packages/build/tests/install/tests.js;packages/build/tests/plugins/tests.js,race condition,test(,promise;async
https://api.github.com/repos/ministryofjustice/moj-frontend,https://github.com/ministryofjustice/moj-frontend/pull/1070,src/moj/components/date-picker/date-picker.spec.js,flaky test,describe(;it(;test(,async
https://api.github.com/repos/vercel/next.js,https://github.com/vercel/next.js/pull/74694,test/development/acceptance-app/ReactRefreshRequire.test.ts,flaky test,describe(;test(,async
https://api.github.com/repos/posix4e/chroniclesync,https://github.com/posix4e/chroniclesync/pull/112,pages/e2e/home.spec.ts,flaky test,describe(;test(,async
https://api.github.com/repos/percy/cli,https://github.com/percy/cli/pull/1842,packages/core/test/utils.test.js,race condition,describe(;it(;test(,async
https://api.github.com/repos/HHS/Head-Start-TTADP,https://github.com/HHS/Head-Start-TTADP/pull/2600,src/services/dashboards/course.test.js,flaky test,describe(;it(,async
https://api.github.com/repos/department-of-veterans-affairs/vets-website,https://github.com/department-of-veterans-affairs/vets-website/pull/34169,src/applications/vaos/new-appointment/components/ClinicChoicePage/index.unit.spec.js,flaky test,describe(;it(,async
https://api.github.com/repos/abo3skr2019/Student-Club-Management-System,https://github.com/abo3skr2019/Student-Club-Management-System/pull/62,backend/tests/club.test.js;backend/tests/event.test.js,race condition,describe(;test(,promise;async
https://api.github.com/repos/bigbluebutton/bigbluebutton,https://github.com/bigbluebutton/bigbluebutton/pull/22088,bigbluebutton-tests/playwright/breakout/breakout.spec.js;bigbluebutton-tests/playwright/chat/chat.spec.js;bigbluebutton-tests/playwright/notifications/notifications.spec.js;bigbluebutton-tests/playwright/options/options.spec.js;bigbluebutton-tests/playwright/presentation/presentation.spec.js,flaky test,test(,async
https://api.github.com/repos/adobecom/milo,https://github.com/adobecom/milo/pull/3549,test/blocks/gist/gist.test.js,flaky test,describe(;it(,async
https://api.github.com/repos/posix4e/chroniclesync,https://github.com/posix4e/chroniclesync/pull/259,extension/__tests__/popup.test.tsx;extension/__tests__/settings.extension.test.js;extension/e2e/extension-page-interaction.spec.ts;extension/e2e/extension.spec.ts,flaky test,describe(;it(,async
https://api.github.com/repos/Helioviewer-Project/helioviewer.org,https://github.com/Helioviewer-Project/helioviewer.org/pull/657,tests/desktop/normal/observation_date/jump_with_time_range.spec.ts;tests/desktop/normal/regression/issue_647.spec.ts;tests/desktop/normal/regression/issue_654.spec.ts;tests/desktop/normal/zoom/center_image.spec.ts;tests/mobile/mobile_unmatched_image_warning.spec.ts,flaky test,test(,async
https://api.github.com/repos/Real-Dev-Squad/website-backend,https://github.com/Real-Dev-Squad/website-backend/pull/2369,test/unit/services/onboardingExtension.test.ts,flaky test,describe(;it(,async
https://api.github.com/repos/europeana/portal.js,https://github.com/europeana/portal.js/pull/2544,packages/portal/tests/unit/components/embed/EmbedGateway.spec.js;packages/portal/tests/unit/components/page/PageCookiesWidget.spec.js,race condition,describe(;it(,async
https://api.github.com/repos/tzuyi0817/code-immediate,https://github.com/tzuyi0817/code-immediate/pull/72,src/__tests__/unit/components/common/Drag.test.ts;src/__tests__/unit/components/common/Editor.test.ts;src/__tests__/unit/components/common/Pagination.test.ts;src/__tests__/unit/components/common/Preview.test.ts;src/__tests__/unit/components/common/Toast.test.ts;src/__tests__/unit/components/layout/AppFooter/Console.test.ts;src/__tests__/unit/components/layout/AppFooter/LoadingStatus.test.ts;src/__tests__/unit/components/layout/AppFooter/index.test.ts;src/__tests__/unit/components/layout/AppHeader/Actions.test.ts;src/__tests__/unit/components/layout/AppHeader/LoginPopup.test.ts;src/__tests__/unit/components/layout/AppHeader/Menu.test.ts;src/__tests__/unit/components/layout/AppHeader/ProjectsPopup.test.ts;src/__tests__/unit/components/layout/AppHeader/RemindPopup.test.ts;src/__tests__/unit/components/layout/AppHeader/SettingPopup.test.ts;src/__tests__/unit/components/layout/AppHeader/SignUpPopup.test.ts;src/__tests__/unit/components/layout/AppHeader/TemplatePopup.test.ts;src/__tests__/unit/components/layout/AppHeader/index.test.ts,race condition,describe(;it(,async
https://api.github.com/repos/cadence-workflow/cadence-web,https://github.com/cadence-workflow/cadence-web/pull/809,src/views/workflow-history/__tests__/workflow-history.test.tsx,flaky test,describe(;it(,promise;async
https://api.github.com/repos/cadence-workflow/cadence-web,https://github.com/cadence-workflow/cadence-web/pull/807,src/views/workflow-history/__tests__/workflow-history.test.tsx,flaky test,describe(;it(,promise;async
https://api.github.com/repos/3liz/lizmap-web-client,https://github.com/3liz/lizmap-web-client/pull/5343,tests/end2end/playwright/landing_page_config.spec.js;tests/end2end/playwright/print_in_project_projection.spec.js,flaky test,describe(;test(,async
https://api.github.com/repos/DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/5236,integration-tests/ci-visibility/playwright-tests-quarantine/quarantine-test.js;integration-tests/cucumber/cucumber.spec.js;integration-tests/cypress/cypress.spec.js;integration-tests/jest/jest.spec.js;integration-tests/mocha/mocha.spec.js;integration-tests/playwright/playwright.spec.js;integration-tests/vitest/vitest.spec.js,flaky test,describe(;test(,async
https://api.github.com/repos/ProjectEvergreen/greenwood,https://github.com/ProjectEvergreen/greenwood/pull/1412,packages/cli/test/cases/build.default.static-asset-bundling/build.default.static-asset-bundling.spec.js,race condition,describe(;it(;test(,promise;async
https://api.github.com/repos/TryGhost/Ghost,https://github.com/TryGhost/Ghost/pull/22122,ghost/core/test/e2e-browser/admin/publishing.spec.js,race condition,describe(;test(,promise;async
https://api.github.com/repos/code-dot-org/code-dot-org,https://github.com/code-dot-org/code-dot-org/pull/64022,apps/test/unit/aiDifferentiation/welcome/AiDiffWelcomeTest.jsx,flaky test,describe(;test(,async
https://api.github.com/repos/elasticsearch-dump/elasticsearch-dump,https://github.com/elasticsearch-dump/elasticsearch-dump/pull/1092,test/transports/base.test.js;test/transports/csv.test.js;test/transports/file.test.js;test/transports/s3.test.js,race condition,describe(;it(,async
https://api.github.com/repos/FlowFuse/flowfuse,https://github.com/FlowFuse/flowfuse/pull/5119,test/unit/forge/licensing/index_spec.js,race condition,describe(;it(,async
https://api.github.com/repos/wix/Detox,https://github.com/wix/Detox/pull/4717,detox/src/client/actions/formatters/SyncStatusFormatter.test.js;detox/test/e2e/12.animations.test.js;detox/test/e2e/14.network.test.js,flaky test,describe(;it(,async
https://api.github.com/repos/metriport/metriport,https://github.com/metriport/metriport/pull/3364,packages/api/src/command/medical/document/__tests__/process-doc-query-webhook.test.ts,race condition,describe(;it(,async
https://api.github.com/repos/TryGhost/Ghost,https://github.com/TryGhost/Ghost/pull/22252,ghost/member-attribution/test/service.test.js;ghost/staff-service/test/staff-service.test.js,race condition,describe(;it(,async
https://api.github.com/repos/instana/nodejs,https://github.com/instana/nodejs/pull/1602,packages/collector/test/tracing/messaging/amqp/test.js;packages/collector/test/tracing/messaging/bull/test.js,flaky test,describe(;it(,promise;async
https://api.github.com/repos/DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/5355,integration-tests/ci-visibility/playwright-tests-test-management/disabled-test.js;integration-tests/ci-visibility/playwright-tests-test-management/quarantine-test.js;integration-tests/cucumber/cucumber.spec.js;integration-tests/cypress/cypress.spec.js;integration-tests/jest/jest.spec.js;integration-tests/mocha/mocha.spec.js;integration-tests/playwright/playwright.spec.js;integration-tests/vitest/vitest.spec.js,flaky test,describe(;test(,async
https://api.github.com/repos/code-dot-org/code-dot-org,https://github.com/code-dot-org/code-dot-org/pull/64292,apps/test/unit/codebridge/FileTabs/FileTabsTest.tsx;apps/test/unit/lab2/views/components/versionHistory/VersionHistoryButtonTest.tsx,flaky test,describe(;it(,async
https://api.github.com/repos/adobecom/mas,https://github.com/adobecom/mas/pull/181,nala/studio/ccd/slice/tests/slice_discard.test.js;nala/studio/ccd/slice/tests/slice_edit.test.js;nala/studio/ccd/suggested/tests/suggested_discard.test.js;nala/studio/ccd/suggested/tests/suggested_edit.test.js;nala/studio/studio.test.js,flaky test,describe(;test(,async
https://api.github.com/repos/bbc/bigscreen-player,https://github.com/bbc/bigscreen-player/pull/371,src/subtitles/imscsubtitles.test.js,race condition,describe(;it(,promise;async
https://api.github.com/repos/DEFRA/apha-apps-perms-move-animal-ui,https://github.com/DEFRA/apha-apps-perms-move-animal-ui/pull/293,user-journey-tests/specs/landing.spec.js,race condition,describe(;it(,async
https://api.github.com/repos/GoogleCloudPlatform/nodejs-docs-samples,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/pull/4001,speech/system-test/recognize.test.js;translate/test/translate.test.js;translate/test/v3/translate_translate_text.test.js;translate/test/v3beta1/translate_translate_text_beta.test.js,flaky test,describe(;it(,async
https://api.github.com/repos/advplyr/audiobookshelf,https://github.com/advplyr/audiobookshelf/pull/4055,test/server/migrations/v2.15.0-series-column-unique.test.js,flaky test,describe(;it(,async
https://api.github.com/repos/parse-community/parse-server,https://github.com/parse-community/parse-server/pull/9634,spec/EnableExpressErrorHandler.spec.js;spec/ParseAPI.spec.js;spec/ParseConfigKey.spec.js;spec/ParseGraphQLServer.spec.js;spec/ParseLiveQuery.spec.js;spec/ParseQuery.FullTextSearch.spec.js;spec/ParseServer.spec.js;spec/ParseServerRESTController.spec.js;spec/PushController.spec.js;spec/SchemaPerformance.spec.js;spec/SecurityCheckGroups.spec.js;spec/batch.spec.js;spec/index.spec.js,flaky test,describe(;it(,async
https://api.github.com/repos/cqframework/cql-execution,https://github.com/cqframework/cql-execution/pull/336,test/elm/reusable/reusable-test.ts,race condition,describe(;it(,async
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/40257,extensions/amp-carousel/0.1/test/test-slidescroll.js;extensions/amp-carousel/0.2/test/test-type-slides.js;extensions/amp-lightbox/0.1/test/test-amp-lightbox.js;extensions/amp-social-share/0.1/test/test-amp-social-share.js,flaky test,describe(;it(,promise;async
https://api.github.com/repos/vercel/next.js,https://github.com/vercel/next.js/pull/77222,test/e2e/prerender.test.ts,race condition,describe(;it(;test(,promise;async
https://api.github.com/repos/DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/5429,integration-tests/ci-visibility/playwright-tests-test-management/attempt-to-fix-test.js;integration-tests/cucumber/cucumber.spec.js;integration-tests/cypress/cypress.spec.js;integration-tests/jest/jest.spec.js;integration-tests/mocha/mocha.spec.js;integration-tests/playwright/playwright.spec.js;integration-tests/vitest/vitest.spec.js,flaky test,describe(;test(,async
https://api.github.com/repos/cs4218/cs4218-2420-ecom-project-team25,https://github.com/cs4218/cs4218-2420-ecom-project-team25/pull/77,client/src/pages/HomePage.test.js;ui-tests/filter-search.spec.js,race condition,describe(;it(,promise;async
https://api.github.com/repos/cs4218/cs4218-2420-ecom-project-team14,https://github.com/cs4218/cs4218-2420-ecom-project-team14/pull/82,client/src/pages/admin/CreateProduct.test.js;client/src/pages/admin/Products.test.js;client/src/pages/admin/UpdateProduct.test.js;ui-tests/adminDeleteProduct.spec.js,race condition;event race,describe(;it(,async
https://api.github.com/repos/code-dot-org/code-dot-org,https://github.com/code-dot-org/code-dot-org/pull/64600,apps/test/unit/schoolInfo/SchoolInfoConfirmationDialogTest.js,race condition,describe(;it(,async
https://api.github.com/repos/code-dot-org/code-dot-org,https://github.com/code-dot-org/code-dot-org/pull/64598,apps/test/unit/schoolInfo/SchoolInfoConfirmationDialogTest.js,race condition,describe(;it(,async
https://api.github.com/repos/tethysplatform/tethysapp-tethys_dash,https://github.com/tethysplatform/tethysapp-tethys_dash/pull/2,reactapp/__tests__/components/landingPage/DashboardCard.test.js;reactapp/__tests__/components/layout/Header.test.js;reactapp/__tests__/components/loader/AppLoader.test.js;reactapp/__tests__/components/loader/DashboardLoader.test.js;reactapp/__tests__/components/modals/DashboardImport.test.js;reactapp/__tests__/components/visualizations/Base.test.js;reactapp/__tests__/components/visualizations/Map.test.js;reactapp/__tests__/components/visualizations/utilities.test.js,race condition,test(,async
https://api.github.com/repos/department-of-veterans-affairs/vets-website,https://github.com/department-of-veterans-affairs/vets-website/pull/35415,src/applications/vaos/referral-appointments/ReviewAndConfirm.unit.spec.jsx;src/applications/vaos/referral-appointments/ScheduleReferral.unit.spec.jsx;src/applications/vaos/referral-appointments/tests/hooks/useGetProviderByReferral/useGetProviderByReferral.unit.spec.jsx;src/applications/vaos/referral-appointments/tests/hooks/useGetReferralsAndRequests/useGetReferralsAndRequests.unit.spec.jsx,flaky test,describe(;it(,async
https://api.github.com/repos/GladysAssistant/Gladys,https://github.com/GladysAssistant/Gladys/pull/2263,server/test/lib/house/house.arm.test.js,flaky test,describe(;it(,promise;async
https://api.github.com/repos/DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/5487,integration-tests/ci-visibility/playwright-tests-test-capabilities/passing-test.js;integration-tests/ci-visibility/playwright-tests-test-management/attempt-to-fix-test.js;integration-tests/cucumber/cucumber.spec.js;integration-tests/cypress/cypress.spec.js;integration-tests/jest/jest.spec.js;integration-tests/mocha/mocha.spec.js;integration-tests/playwright/playwright.spec.js;integration-tests/profiler/profiler.spec.js,flaky test,test(,async
https://api.github.com/repos/cs4218/cs4218-2420-ecom-project-team15,https://github.com/cs4218/cs4218-2420-ecom-project-team15/pull/21,controllers/integration-tests/categoryControllerPartA.integration.test.js,flaky test,describe(;it(,async
https://api.github.com/repos/finos/git-proxy,https://github.com/finos/git-proxy/pull/945,test/testClearBareClone.test.js,flaky test,describe(;it(,async
https://api.github.com/repos/1024pix/pix,https://github.com/1024pix/pix/pull/11905,api/tests/identity-access-management/unit/application/oidc-provider.controller.test.js;junior/tests/acceptance/access-school-test.js;junior/tests/acceptance/start-mission-test.js;junior/tests/helpers/unaborted-visit.js;mon-pix/tests/acceptance/authentication/login-or-register-oidc-test.js;mon-pix/tests/acceptance/oidc/oidc-authentication-flow-test.js;mon-pix/tests/acceptance/oidc/start-campaigns-workflow-for-oidc-partner-test.js;mon-pix/tests/helpers/unaborted-visit.js;mon-pix/tests/unit/components/authentication/login-or-register-oidc-test.js;mon-pix/tests/unit/routes/authentication/login-oidc-test.js,race condition,describe(;it(,async
https://api.github.com/repos/parse-community/parse-server,https://github.com/parse-community/parse-server/pull/9692,spec/EmailVerificationToken.spec.js;spec/UserController.spec.js,flaky test,describe(;it(,promise;async
https://api.github.com/repos/parse-community/Parse-SDK-JS,https://github.com/parse-community/Parse-SDK-JS/pull/2548,integration/test/ParseDistTest.js;src/__tests__/ParseFile-test.js,flaky test,describe(;it(,promise;async
https://api.github.com/repos/woocommerce/gutenberg,https://github.com/woocommerce/gutenberg/pull/10,test/e2e/specs/interactivity/router-styles.spec.ts,race condition,describe(;test(,promise;async
https://api.github.com/repos/atlassian-labs/atlaspack,https://github.com/atlassian-labs/atlaspack/pull/420,packages/core/integration-tests/test/conditional-bundling.js,race condition,describe(;it(;test(,async
https://api.github.com/repos/vercel/next.js,https://github.com/vercel/next.js/pull/77848,test/development/acceptance/ReactRefreshLogBox.test.ts,flaky test,describe(;it(;test(,async
https://api.github.com/repos/alphagov/govuk-e2e-tests,https://github.com/alphagov/govuk-e2e-tests/pull/173,tests/publisher.spec.js,race condition,describe(;test(,async
https://api.github.com/repos/cap-js/cds-dbs,https://github.com/cap-js/cds-dbs/pull/1136,hana/test/hana-functions.test.js,flaky test,describe(;test(,async
https://api.github.com/repos/ATMmonitor667/Stockify,https://github.com/ATMmonitor667/Stockify/pull/18,frontend/src/__tests__/supabase/connection.test.js,flaky test,describe(;it(,async
https://api.github.com/repos/sveltejs/kit,https://github.com/sveltejs/kit/pull/13715,packages/kit/test/apps/basics/test/cross-platform/test.js,flaky test,describe(;it(;test(,promise;async
https://api.github.com/repos/noobaa/noobaa-core,https://github.com/noobaa/noobaa-core/pull/8971,src/test/unit_tests/jest_tests/test_nc_lifecycle_cli.test.js,flaky test,describe(;it(,promise;async
https://api.github.com/repos/vercel/next.js,https://github.com/vercel/next.js/pull/78473,test/e2e/app-dir/segment-cache/incremental-opt-in/segment-cache-incremental-opt-in.test.ts,race condition,describe(;it(;test(,async
https://api.github.com/repos/vercel/next.js,https://github.com/vercel/next.js/pull/78424,test/e2e/app-dir/rsc-basic/rsc-basic.test.ts,flaky test,describe(;it(,promise;async
https://api.github.com/repos/parse-community/Parse-SDK-JS,https://github.com/parse-community/Parse-SDK-JS/pull/2577,integration/test/ParseDistTest.js,flaky test,describe(;it(,promise;async
